channelTitle,videoId,channelId,title,viewCount,likeCount,dislikeCount,commentCount,time,commentScore,Y
Veritasium,PCxOEyyzmvQ,UCHnyfMqiRRG1u-2MsSQLbXA,Gravitational Wave Discovery! Evidence of Cosmic Inflation,823769,25828,401,2752,642,0.13898,419159.431694
Veritasium,tLMpdBjA2SU,UCHnyfMqiRRG1u-2MsSQLbXA,Anti-Gravity Wheel Explained,2543724,43529,630,3633,243,0.0483,1283969.35449
Veritasium,GeyDf4ooPdo,UCHnyfMqiRRG1u-2MsSQLbXA,Anti-Gravity Wheel?,27935943,250870,12201,16236,342,-0.45182,14034366.194454
Veritasium,vKA4w2O61Xo,UCHnyfMqiRRG1u-2MsSQLbXA,Can You Solve This?,11207175,169573,7382,16946,284,-0.00674,7318072.548652
Veritasium,mXVGIb3bzHI,UCHnyfMqiRRG1u-2MsSQLbXA,Can Silence Actually Drive You Crazy?,24313395,374465,9705,39915,633,-0.18004,12260794.355988
Veritasium,oVfHeWTKjag,UCHnyfMqiRRG1u-2MsSQLbXA,Facebook Fraud,5890611,162562,1751,9644,540,0.4459,3861875.73918
Veritasium,EPsG8td7C5k,UCHnyfMqiRRG1u-2MsSQLbXA,Will This Go Faster Than Light?,5213858,80543,2224,15177,400,0.01958,2630270.7258739998
Veritasium,akIBlq5xAec,UCHnyfMqiRRG1u-2MsSQLbXA,We Tagged a Great White Shark!,296270,5163,110,253,470,0.04144,149811.776576
Veritasium,N8HrMZB6_dU,UCHnyfMqiRRG1u-2MsSQLbXA,Bullet Block Experiment Result,1081485,15854,312,5825,176,-0.18,546849.108
Veritasium,1tSqSMOyNFE,UCHnyfMqiRRG1u-2MsSQLbXA,Regression to the Mean,2010768,59214,954,3595,458,-0.0651,1021624.43047
Veritasium,_xU3IRbCbyQ,UCHnyfMqiRRG1u-2MsSQLbXA,How a Shark Attack Survivor Invented Cage Diving,415926,8632,119,393,378,0.16434,206685.1180774
Veritasium,F69uqDIhr60,UCHnyfMqiRRG1u-2MsSQLbXA,10 Facts About Great White Sharks,3830195,16837,921,1494,219,0.3478,1919586.56434
Veritasium,1TKSfAkWWN0,UCHnyfMqiRRG1u-2MsSQLbXA,How Special Relativity Makes Magnets Work,2313974,54482,907,5343,259,0.41102,1153128.5052121999
Veritasium,BLYoyLcdGPc,UCHnyfMqiRRG1u-2MsSQLbXA,Bullet Block Explained!,1315005,33815,590,4488,591,0.18268,667134.7248039999
Veritasium,vWVZ6APXM4w,UCHnyfMqiRRG1u-2MsSQLbXA,Bullet Block Experiment,1268773,10867,392,1453,112,-0.232,625631.94448
Veritasium,sWu9CyDwuFs,UCHnyfMqiRRG1u-2MsSQLbXA,Slow-Mo Non-Newtonian Fluid on a Speaker,1112446,12196,529,2546,394,0.34246,725644.768492
Veritasium,zNzzGgr2mhk,UCHnyfMqiRRG1u-2MsSQLbXA,How To Make a Quantum Bit,1267515,28655,371,1848,471,0.20796,641666.0223879999
Veritasium,IcrBqCFLHIY,UCHnyfMqiRRG1u-2MsSQLbXA,How Does a Transistor Work?,2779731,50947,567,3663,360,0.4044,1817228.83088
Veritasium,bKldI-XGHIw,UCHnyfMqiRRG1u-2MsSQLbXA,Can We Really Touch Anything?,1690661,24481,609,2959,505,0.1187,853507.46748
Veritasium,g_IaVepNDT4,UCHnyfMqiRRG1u-2MsSQLbXA,How Does a Quantum Computer Work?,3574189,57492,1071,5593,407,0.27214,1771644.5599353998
Veritasium,5JGSqG8OLjE,UCHnyfMqiRRG1u-2MsSQLbXA,Do Aliens Exist?,2228687,33000,1004,10094,396,0.14526,1126490.358104
Veritasium,ro2MmmdARrs,UCHnyfMqiRRG1u-2MsSQLbXA,Why the Sky ISN'T Blue,1324732,28534,631,4252,473,0.3328,672087.1131200001
Veritasium,Ztc6QPNUqls,UCHnyfMqiRRG1u-2MsSQLbXA,Your Mass is NOT From the Higgs Boson,2387042,54957,1032,5765,410,0.03618,1208912.430854
Veritasium,J3xLuZNKhlY,UCHnyfMqiRRG1u-2MsSQLbXA,Empty Space is NOT Empty,1937132,35557,635,3603,286,0.10828,980393.433312
Veritasium,Hx9TwM4Pmhc,UCHnyfMqiRRG1u-2MsSQLbXA,The Science of Jetpacks and Rockets!,1829982,15624,419,1825,517,0.2009,902286.8020990001
Veritasium,xmYss_hNF4Q,UCHnyfMqiRRG1u-2MsSQLbXA,Epic Slow-Mo Drum Implosions!,423067,7228,129,1138,413,0.15946,210029.7275406
Veritasium,ZMByI4s-D-Y,UCHnyfMqiRRG1u-2MsSQLbXA,World's Roundest Object!,29997701,306250,11357,35414,704,-0.22992,19559925.104016
Veritasium,GzbKb59my3U,UCHnyfMqiRRG1u-2MsSQLbXA,Single Photon Interference,783621,17307,288,2130,360,0.10638,397663.18255200004
Veritasium,cztocbHiiqQ,UCHnyfMqiRRG1u-2MsSQLbXA,What Can Frogs See That We Can't?,922477,14876,306,2407,185,0.0686,457638.937546
Veritasium,Iuv6hY6zsd0,UCHnyfMqiRRG1u-2MsSQLbXA,The Original Double Slit Experiment,4281695,76312,1259,10088,460,-0.04046,2799018.2419079994
Veritasium,5THOUSvpCKk,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium Trailer,3969570,6263,426,422,30,0.25376,1947125.9679136
Veritasium,myh94hpFmJY,UCHnyfMqiRRG1u-2MsSQLbXA,Why Do Venomous Animals Live In Warm Climates?,4422645,63436,1958,6644,700,0.22936,2887518.495872
Veritasium,x4I9mmd-2Rc,UCHnyfMqiRRG1u-2MsSQLbXA,How To Make Colour With Holes,1390200,23327,232,1706,338,0.15464,689270.8170104
Veritasium,a8FTr2qMutA,UCHnyfMqiRRG1u-2MsSQLbXA,Heisenberg's Uncertainty Principle Explained,1799029,36031,557,3295,252,0.13112,1176750.076224
Veritasium,WMXhk_SATTc,UCHnyfMqiRRG1u-2MsSQLbXA,What Could Survive An Atomic Bomb?,2350119,23551,783,1764,127,0.27684000000000003,1532235.455368
Veritasium,oPerfpxYJ1U,UCHnyfMqiRRG1u-2MsSQLbXA,Paralysed Rats Made To Walk Again,2401374,33245,4370,7982,394,0.02024,1567049.004048
Veritasium,6wr_Zw1uGY8,UCHnyfMqiRRG1u-2MsSQLbXA,How To Clean Up Space Junk,423276,7498,88,1238,368,0.37084,214263.908336
Veritasium,NqdOyxJZj0U,UCHnyfMqiRRG1u-2MsSQLbXA,World's First Electric Generator,1857068,19481,305,1972,229,-0.08038,1211107.5339239999
Veritasium,BickMFHAZR0,UCHnyfMqiRRG1u-2MsSQLbXA,How Trees Bend the Laws of Physics,3043043,91140,1061,6410,443,0.28632,1551513.114528
Veritasium,649iUqrOKuE,UCHnyfMqiRRG1u-2MsSQLbXA,What Now For The Higgs Boson?,1099349,17816,232,2119,480,-0.16482,555718.954072
Veritasium,txmKr69jGBk,UCHnyfMqiRRG1u-2MsSQLbXA,Levitating Barbecue! Electromagnetic Induction,2194581,33447,254,2293,226,0.28300000000000003,1086883.68113
Veritasium,aRhkQTQxm4w,UCHnyfMqiRRG1u-2MsSQLbXA,Misconceptions About Falling Objects,1093274,13905,442,3548,180,0.00514,550790.1315419999
Veritasium,rM04U5BO3Ug,UCHnyfMqiRRG1u-2MsSQLbXA,Making SOLID Nitrogen!,3035918,44956,368,3304,283,-0.12775999999999998,1532854.2188959997
Veritasium,a7_8Gc_Llr8,UCHnyfMqiRRG1u-2MsSQLbXA,What's In A Candle Flame?,4079413,37590,597,2448,161,-0.16606,2051964.2335760002
Veritasium,qiiFMRYUEQM,UCHnyfMqiRRG1u-2MsSQLbXA,How Can Trees Be Taller Than 10m?,273079,3887,101,1015,256,0.14102,135426.2455122
Veritasium,vqDbMEdLiCs,UCHnyfMqiRRG1u-2MsSQLbXA,Misconceptions About Temperature,2469497,45469,761,5202,239,-0.2817,1247574.21549
Veritasium,ADJKsLEAOHo,UCHnyfMqiRRG1u-2MsSQLbXA,How Does A Boomerang Work?,763797,6921,138,616,173,0.1307,383820.28921
Veritasium,XBtBdNHBNSI,UCHnyfMqiRRG1u-2MsSQLbXA,What's The Best High Jump Technique?,1877225,11491,371,800,282,0.20878,1222477.291756
Veritasium,M4CQ4T_K8Hw,UCHnyfMqiRRG1u-2MsSQLbXA,How Does A Sailboat Actually Work?,735076,7287,700,677,277,0.32256,369704.21902400005
Veritasium,aFO4PBolwFg,UCHnyfMqiRRG1u-2MsSQLbXA,How Does A Wing Actually Work?,1185714,15673,540,1701,171,-0.14102,597978.053592
Veritasium,2PP9lRSmmeo,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium & Team Record Gold Invade London,83583,929,25,213,200,0.28064,54538.60612800001
Veritasium,ljvX-RMv_lw,UCHnyfMqiRRG1u-2MsSQLbXA,Atomic Bonding Song,528623,7559,588,1280,289,0.05514,345082.81102799997
Veritasium,oLyfBhi3xj4,UCHnyfMqiRRG1u-2MsSQLbXA,Free Higgs!,123804,2517,76,363,200,0.54086,80999.608172
Veritasium,SnrdqCQuwK8,UCHnyfMqiRRG1u-2MsSQLbXA,"The First Meeting of EDUtubers! ft. CGPGrey, Vsauce, Smarter Every Day, Numberphile +more",818353,21143,204,2676,183,0.26166,415227.008498
Veritasium,5O-wAYKBBSc,UCHnyfMqiRRG1u-2MsSQLbXA,"Northern Lights From 100,000 ft!",554296,5070,135,384,287,0.21502,278538.45450600004
Veritasium,uiyMuHuCFo4,UCHnyfMqiRRG1u-2MsSQLbXA,Does a Falling Slinky Defy Gravity?,2091054,10657,151,1428,346,-0.18054,1049172.1177840002
Veritasium,og1CzUmnSlE,UCHnyfMqiRRG1u-2MsSQLbXA,"Transit of Venus! Sydney 2012 Contacts, Contracts and Parallax",127910,2212,27,221,357,-0.15638,83615.718724
Veritasium,tDr26U49_VA,UCHnyfMqiRRG1u-2MsSQLbXA,Spinning Disk Trick Solution,1568882,12027,305,1852,256,0.04012,788535.606048
Veritasium,mAA613hqqZ0,UCHnyfMqiRRG1u-2MsSQLbXA,How Does A Slinky Fall?,508626,7517,60,697,231,0.09136,256842.426544
Veritasium,ty9QSiVC2g0,UCHnyfMqiRRG1u-2MsSQLbXA,Gyroscopic Precession,3475478,34548,839,2296,229,0.05018,2265959.6600360004
Veritasium,h0SZZTBQmEs,UCHnyfMqiRRG1u-2MsSQLbXA,Spinning Disk Trick,434878,3326,63,561,111,0.13588,283378.67717599997
Veritasium,iQOHRKKNNLQ,UCHnyfMqiRRG1u-2MsSQLbXA,Why Are Astronauts Weightless?,519920,6726,119,1489,221,0.04206,262367.636824
Veritasium,Ux33-5k8cjg,UCHnyfMqiRRG1u-2MsSQLbXA,Where Does The Sun Get Its Energy?,1510407,19630,630,4022,361,-0.068,762024.0228
Veritasium,knwiWm4DpvQ,UCHnyfMqiRRG1u-2MsSQLbXA,What Causes The Northern Lights?,417452,2436,139,433,296,0.12602,271847.42520399997
Veritasium,8EGXqZRwbzw,UCHnyfMqiRRG1u-2MsSQLbXA,Destination: Alaska,76828,1046,13,258,249,-0.01866,38736.064401999996
Veritasium,cY_o4A1wzsg,UCHnyfMqiRRG1u-2MsSQLbXA,Why Do You Make People Look Stupid?,1629227,50961,813,7125,201,0.23692,1069668.447384
Veritasium,2KZb2_vcNTg,UCHnyfMqiRRG1u-2MsSQLbXA,Where Do Trees Get Their Mass?,1701981,33770,1048,4481,250,0.40014,862234.160056
Veritasium,E9WUaBGH7_I,UCHnyfMqiRRG1u-2MsSQLbXA,Spinning Tube Trick Answer,2179759,14467,575,867,48,0.29724,1094426.1088959998
Veritasium,Bwf3msm7rqM,UCHnyfMqiRRG1u-2MsSQLbXA,Spool Trick,233081,1081,44,90,78,0.11438,116833.824314
Veritasium,7rAiZR_zasg,UCHnyfMqiRRG1u-2MsSQLbXA,Spinning Tube Trick Explained,1661330,18456,282,1141,220,0.15132,820323.7966452
Veritasium,wQTVcaA3PQw,UCHnyfMqiRRG1u-2MsSQLbXA,Spinning Tube Trick,4231706,27837,2119,1687,200,0.07224,2124154.7188959997
Veritasium,lL2e0rWvjKI,UCHnyfMqiRRG1u-2MsSQLbXA,Are You Lightest In The Morning?,1381771,24070,394,4004,474,0.03912,699235.1156479999
Veritasium,HUmZrtiXDik,UCHnyfMqiRRG1u-2MsSQLbXA,World's Longest Straw,4976881,51129,2284,6088,441,-0.17076,3245144.065847999
Veritasium,t-3jnOIJg4k,UCHnyfMqiRRG1u-2MsSQLbXA,The Science of Curveballs,687398,6435,57,367,247,0.14454,345818.357816
Veritasium,m8IGMFr62-Q,UCHnyfMqiRRG1u-2MsSQLbXA,Koala Encounters,46831,650,21,110,135,0.19718,23642.878871999998
Veritasium,I_rw-AJqpCM,UCHnyfMqiRRG1u-2MsSQLbXA,What Is The Coastline Paradox?,1442674,18754,688,2054,136,0.10212,727446.3208480001
Veritasium,1tXPVTIisl0,UCHnyfMqiRRG1u-2MsSQLbXA,Candle Trick,308556,3112,52,196,95,0.30266,201192.610532
Veritasium,PifL8bAybyc,UCHnyfMqiRRG1u-2MsSQLbXA,How To Make Graphene,2083426,37981,668,1909,221,0.31628,1052051.654884
Veritasium,Jip3BbZBpsM,UCHnyfMqiRRG1u-2MsSQLbXA,What Causes The Phases Of The Moon?,348438,2143,251,499,273,-0.06172,174800.09148399998
Kelvin Academy,8p9oumzcldc,UCRyRMkYk4HzNPeSnsLHm-oQ,Basic Concepts of Land Surveying in Construction Part 1,65,5,0,2,469,0.5897,34.31486699999999
Kelvin Academy,37H8PbRLXcs,UCRyRMkYk4HzNPeSnsLHm-oQ,How to Identify Topographic Features in Construction and Civil Engineering Part 7a,25,3,0,1,834,0.4215,55.5286
Kelvin Academy,255CiMa1L-c,UCRyRMkYk4HzNPeSnsLHm-oQ,How to Construct Topographic Profile From Maps Part 7b,37,2,0,1,362,0.4215,37.608599999999996
Kelvin Academy,ADaX9K-wm5Q,UCRyRMkYk4HzNPeSnsLHm-oQ,How to Construct Isoline Profiles From a GPS Receiver Part 8,34,4,0,1,614,0.4215,49.348600000000005
Kelvin Academy,aaFBVA8h-90,UCRyRMkYk4HzNPeSnsLHm-oQ,"How to Convert Degrees, Minutes and Seconds (DMS) to Decimal Degrees Part 4",30,2,0,1,145,0.4215,15.786365
Kelvin Academy,F05la2OW_2w,UCRyRMkYk4HzNPeSnsLHm-oQ,Solving DMS Complementary and Supplementary Angles Part 6,28,3,0,1,477,0.4215,42.8343
Kelvin Academy,mM3ivxFvh8Q,UCRyRMkYk4HzNPeSnsLHm-oQ,"How to Convert Decimal Degrees to Degrees, Minutes and Seconds (DMS) Part 3",33,3,0,1,272,0.4215,31.428600000000003
Kelvin Academy,NZv9a8eEnSI,UCRyRMkYk4HzNPeSnsLHm-oQ,How to Read and Represent Latitude and Longitude Part 2,32,3,0,1,806,0.4215,61.88430000000001
Kelvin Academy,OUFn_g5mpI4,UCRyRMkYk4HzNPeSnsLHm-oQ,Understanding Site Location in Construction Part 1,49,3,0,1,518,0.4215,35.94644999999999
Veritasium,UMnQWn1rkAA,UCHnyfMqiRRG1u-2MsSQLbXA,A Human Being Is A Part Of The Whole,61130,1787,41,153,117,0.091,40100.7682
Veritasium,23f1jvGUWJs,UCHnyfMqiRRG1u-2MsSQLbXA,What Is The Magnus Force?,993044,9741,117,607,227,0.02746,499719.23098399997
Veritasium,357_DHp3Nys,UCHnyfMqiRRG1u-2MsSQLbXA,Atomic Rant,50920,1180,56,186,178,0.09026,25792.727078
Veritasium,vVKFBaaL4uM,UCHnyfMqiRRG1u-2MsSQLbXA,Can You Go the Speed of Light?,1889523,26163,374,5863,253,0.33914,952594.181742
Veritasium,YHBvOOX3RJQ,UCHnyfMqiRRG1u-2MsSQLbXA,Physics Nobel Prize 2011 - Brian Schmidt,207761,2035,31,339,433,0.17314000000000002,104479.90194200001
Veritasium,2kOQaHTPFI8,UCHnyfMqiRRG1u-2MsSQLbXA,YouTube SpaceLab Intro by Veritasium,64143,482,13,83,93,0.1289,32211.958670000004
Veritasium,dMwr0VYuExE,UCHnyfMqiRRG1u-2MsSQLbXA,Nobel Prize Winner Brian Schmidt - Physics 2011,48433,891,8,124,160,0.24922,24530.919687999998
Veritasium,JsytnJ_pSf8,UCHnyfMqiRRG1u-2MsSQLbXA,Supersized Slow-Mo Slinky Drop,1498437,11648,556,950,183,-0.1074,752337.22778
Veritasium,RwTjsRt0Fzo,UCHnyfMqiRRG1u-2MsSQLbXA,Make Plasma With Grapes In The Microwave!,2384128,16977,383,2107,331,0.03866,1553190.957732
Veritasium,wGIZKETKKdw,UCHnyfMqiRRG1u-2MsSQLbXA,Slinky Drop,598735,1769,143,112,57,0.18314,299818.794942
Veritasium,eCMmmEEyOO0,UCHnyfMqiRRG1u-2MsSQLbXA,Slinky Drop Answer,2279745,15243,185,1593,211,0.04796,1144996.1791840002
Veritasium,oKb2tCtpvNU,UCHnyfMqiRRG1u-2MsSQLbXA,Slinky Drop Extended,921517,6537,52,1253,118,0.16612000000000002,462697.729836
Veritasium,KCL8zqjXbME,UCHnyfMqiRRG1u-2MsSQLbXA,States of Matter,852975,5517,341,1749,293,-0.08900000000000001,428463.9044
Veritasium,p3b9pK-O6cE,UCHnyfMqiRRG1u-2MsSQLbXA,Imploding Drum,1164546,14547,306,2043,301,-0.09384,587213.9524640001
Veritasium,Jeb3O87iXWI,UCHnyfMqiRRG1u-2MsSQLbXA,What Colour Is Most Attractive?,142793,1133,94,168,160,0.37364,93038.72472800002
Veritasium,X-QFAB0gEtE,UCHnyfMqiRRG1u-2MsSQLbXA,Chain Drop Answer 2,912690,9871,391,782,162,-0.07683999999999999,450564.49154759996
Veritasium,1erU-Cwcl2c,UCHnyfMqiRRG1u-2MsSQLbXA,Chain Drop Experiment,1331261,6189,1121,503,38,0.27314,667209.139256
Veritasium,KzOkuGQC3Rw,UCHnyfMqiRRG1u-2MsSQLbXA,Impress Her With Nanodiamonds,894900,10400,297,927,88,0.07594,583773.015188
Veritasium,EJrmR-RGjUM,UCHnyfMqiRRG1u-2MsSQLbXA,What Is Water Made Of?,332130,1946,436,727,67,-0.0984,166565.62047999998
Veritasium,CRSDxGtcsxE,UCHnyfMqiRRG1u-2MsSQLbXA,What Is Chemistry?,144409,892,100,254,92,-0.01854,94044.246292
Veritasium,1iIv1SuS164,UCHnyfMqiRRG1u-2MsSQLbXA,Ice Cutting Experiment,725617,4907,235,272,78,0.0416,472593.05832000007
Veritasium,qQCVnjGUv24,UCHnyfMqiRRG1u-2MsSQLbXA,Ice Cutting Experiment,1069776,11095,217,1001,172,0.0938,697617.01876
Veritasium,dHT5NZg7JXA,UCHnyfMqiRRG1u-2MsSQLbXA,Australian Science Week 2011,19912,197,13,22,47,0.11718,9824.5728898
Veritasium,gM3zP72-rJE,UCHnyfMqiRRG1u-2MsSQLbXA,Does Pressure Melt Ice?,2050484,40572,1191,2281,98,-0.16192,1038150.125232
Veritasium,Stx6kLd9dYI,UCHnyfMqiRRG1u-2MsSQLbXA,Why Is Ice Slippery?,609218,6533,128,961,174,-0.1395,300950.804655
Veritasium,9zso7ChaQXQ,UCHnyfMqiRRG1u-2MsSQLbXA,How Does The Earth Spin?,1410311,18110,801,2730,282,0.00998,697683.2710978
Veritasium,TQxeutcYP6I,UCHnyfMqiRRG1u-2MsSQLbXA,Why Does The Earth Spin?,654434,6146,356,2479,172,0.15682,323517.0772501999
Veritasium,bcstc1ozczQ,UCHnyfMqiRRG1u-2MsSQLbXA,Persistence Of Vision,664045,9092,80,937,169,0.16762,334596.52028600004
Veritasium,4qe1Ueifekg,UCHnyfMqiRRG1u-2MsSQLbXA,Fire Syringe,1482512,13663,336,1447,199,0.18004,966419.2860079999
Veritasium,hNGJ0WHXMyE,UCHnyfMqiRRG1u-2MsSQLbXA,Misconceptions About Heat,647417,10210,137,1457,311,-0.15536,327220.937856
Veritasium,liqF6EamiE4,UCHnyfMqiRRG1u-2MsSQLbXA,Can You Solve This Shadow Illusion?,1523609,24766,1884,2204,212,0.31922,994964.913844
Veritasium,YJbKieEC49M,UCHnyfMqiRRG1u-2MsSQLbXA,Can You Perceive Acceleration?,566439,9037,250,908,214,0.28414,285722.55524200003
Veritasium,wzH_8TZ6oGI,UCHnyfMqiRRG1u-2MsSQLbXA,Option E - Acceleration of a Bungy Jump,32115,159,3,12,35,-0.01506,16101.995482
Veritasium,vKsof8ax_Ns,UCHnyfMqiRRG1u-2MsSQLbXA,Option D - Acceleration of a Bungy Jump,96719,749,38,355,62,0.3177,63044.41354
Veritasium,KI5CUGQET5I,UCHnyfMqiRRG1u-2MsSQLbXA,Option C - Acceleration of a Bungy Jump,39824,193,3,7,45,0.0248,25926.25496
Veritasium,EyT3Yukdlu4,UCHnyfMqiRRG1u-2MsSQLbXA,Option B - Acceleration of a Bungy Jump,44654,204,4,10,24,-0.21586,22382.755242
Veritasium,FhmLBxyX8Dw,UCHnyfMqiRRG1u-2MsSQLbXA,When Is A Bungee Jumper's Acceleration Max?,218963,680,28,167,66,0.0,107567.31
Veritasium,exG4aGlCmEE,UCHnyfMqiRRG1u-2MsSQLbXA,Option A - Acceleration of a Bungy Jump,49823,237,7,30,32,0.43418,24978.590254000002
Veritasium,lYc7kHXW0xg,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium Bungee Jumps!,50533,578,10,79,190,0.39358,24974.573293799996
Veritasium,zuMjnP1YbPw,UCHnyfMqiRRG1u-2MsSQLbXA,Where Did The Earth Come From?,363493,5392,184,2072,237,-0.32416,180606.8943424
Veritasium,5yFnO2O6XPM,UCHnyfMqiRRG1u-2MsSQLbXA,How Old Is The Earth?,377274,4517,183,2236,167,0.11786,190138.63535799997
Veritasium,cY-kiddvAg0,UCHnyfMqiRRG1u-2MsSQLbXA,What Is Electricity? (Are You Gonna Be My Girl?),224329,5626,233,453,239,0.29934,113962.639736
Veritasium,tYmMtSWPQEI,UCHnyfMqiRRG1u-2MsSQLbXA,Types of Radiation,173584,2114,28,258,175,0.13922,113278.57784400001
Veritasium,1ZcOusmB4Ls,UCHnyfMqiRRG1u-2MsSQLbXA,Sound + Fire = Rubens' Tube,380126,10140,91,1459,243,0.1171,249240.67342
Veritasium,sehKAccM8p0,UCHnyfMqiRRG1u-2MsSQLbXA,Radiation vs Radioactive Atoms,577358,8756,98,892,181,0.28432,377102.806864
Veritasium,UxbeLdXnaGU,UCHnyfMqiRRG1u-2MsSQLbXA,Galileo the Scientific Parrot,257820,2357,42,253,156,0.41456,129703.90582400002
Veritasium,rmI_9Hty-Lw,UCHnyfMqiRRG1u-2MsSQLbXA,What Powers Australia?,138866,1550,37,796,198,0.09408,70081.487632
Veritasium,wQmnztyXwVA,UCHnyfMqiRRG1u-2MsSQLbXA,How Damaging is Radiation?,825300,8538,295,2356,239,0.18352,415732.633408
Veritasium,ph8xusY3GTM,UCHnyfMqiRRG1u-2MsSQLbXA,Supercooled Water - Explained!,2461657,25571,513,3044,216,0.34812,1239400.109248
Veritasium,SeDaOigLBTU,UCHnyfMqiRRG1u-2MsSQLbXA,What Are Atoms and Isotopes?,239512,2417,44,339,178,0.09586,156195.819172
Veritasium,eVtCO84MDj8,UCHnyfMqiRRG1u-2MsSQLbXA,Khan Academy and the Effectiveness of Science Videos,791388,22323,580,1868,484,0.4850600000000001,401831.43551800004
Veritasium,lRbI_vPyOnc,UCHnyfMqiRRG1u-2MsSQLbXA,Experiments A Cappella,306101,3049,769,477,66,0.57926,153779.061704
Veritasium,Yf0BN0kq7OU,UCHnyfMqiRRG1u-2MsSQLbXA,Three Incorrect Laws of Motion,756531,7262,1830,1766,149,0.08742,379926.846226
Veritasium,d57C2drB_wc,UCHnyfMqiRRG1u-2MsSQLbXA,Is There Gravity In Space?,349165,3672,95,900,142,0.07432000000000001,175901.919728
Veritasium,_mCC-68LyZM,UCHnyfMqiRRG1u-2MsSQLbXA,Misconceptions About Falling Objects,1727379,10834,768,4343,202,-0.0086,851374.0290539999
Veritasium,oBdalzRJR5g,UCHnyfMqiRRG1u-2MsSQLbXA,Which Hits The Ground First?,468383,3231,155,1022,183,0.0843,230900.79927299998
Veritasium,SN1Q5ru2fI0,UCHnyfMqiRRG1u-2MsSQLbXA,Calculating Gravitational Attraction,98778,1458,55,169,211,0.0,49795.18
Veritasium,8bTdMmNZm2M,UCHnyfMqiRRG1u-2MsSQLbXA,Best Film on Newton's Third Law. Ever.,1091267,16051,617,3189,278,0.3653,712681.52306
Veritasium,mezkHBPLZ4A,UCHnyfMqiRRG1u-2MsSQLbXA,What Is Gravity?,240404,1613,112,579,128,0.27086,156615.954172
Veritasium,zN6kCa6xi9k,UCHnyfMqiRRG1u-2MsSQLbXA,Why Does the Moon Orbit Earth?,168242,921,65,339,95,0.03734,109560.65746799999
Veritasium,aJc4DEkSq4I,UCHnyfMqiRRG1u-2MsSQLbXA,What Forces Are Acting On You?,341995,2691,88,648,145,0.17452,171955.939808
Veritasium,GmlMV7bA0TM,UCHnyfMqiRRG1u-2MsSQLbXA,What is a Force?,491762,2579,195,789,220,0.16116,246639.678348
Veritasium,Bz9D6xba9Og,UCHnyfMqiRRG1u-2MsSQLbXA,How Far Away is the Moon? (The Scale of the Universe),2121137,19046,607,1978,110,0.16542,1065821.699626
Veritasium,u7KpH9_I2Dw,UCHnyfMqiRRG1u-2MsSQLbXA,Gravity (Scientific Version of John Mayer's Gravity),198216,3002,152,256,235,0.2753,98140.27028299999
Veritasium,7LGi-Dlb8Vs,UCHnyfMqiRRG1u-2MsSQLbXA,Egg Experiment to Demonstrate Inertia,478393,4528,86,336,70,0.47072,311872.44414399995
Veritasium,_Z0X0yE8Ioc,UCHnyfMqiRRG1u-2MsSQLbXA,The Difference Between Mass and Weight,794116,5838,287,1294,195,0.22332,391410.78456519987
Veritasium,DBjZz0iQrzI,UCHnyfMqiRRG1u-2MsSQLbXA,I'm Atoms (Scientific Cover of Jason Mraz's I'm Yours),183079,3690,92,307,218,0.4294,92557.81882
Veritasium,WwmJ5nMmigQ,UCHnyfMqiRRG1u-2MsSQLbXA,Scientific Notation - Explained!,394035,4298,142,693,313,0.01544,194684.2716984
Veritasium,2xKZRpAsWL8,UCHnyfMqiRRG1u-2MsSQLbXA,Cathode Rays Lead to Thomson's Model of the Atom,312872,2307,39,150,193,0.17744,203841.185488
Veritasium,JUJPyQtoB5E,UCHnyfMqiRRG1u-2MsSQLbXA,Thomson's Plum Pudding Model of the Atom,157515,1283,70,92,137,0.40378,102636.480756
Veritasium,U2g1H5wPmUE,UCHnyfMqiRRG1u-2MsSQLbXA,Atomic Theory,172943,2499,42,585,153,-0.07582,87223.99725399999
Veritasium,b3TRUDKpoAs,UCHnyfMqiRRG1u-2MsSQLbXA,What causes the seasons?,165438,1300,51,315,169,-0.2916,83104.73252
HISTORY,zWZ0bJWQ-oA,UC9MAhZQQd9egwWCxrwSIsJQ,The Secret of Skinwalker Ranch: INVESTIGATING MYSTERIOUS LIGHTS at UFO Ranch (Season 1) | History,13366,424,29,84,239,0.24538,8784.399075999998
HISTORY,umgRTdvFK9Y,UC9MAhZQQd9egwWCxrwSIsJQ,The Curse of Oak Island: STRANGE DISCOVERY LEADS TO MONEY PIT (Part 1) (Season 7) | History,102133,1348,60,143,216,0.25474,51510.361896
HISTORY,vM_PUBj6nPk,UC9MAhZQQd9egwWCxrwSIsJQ,Pawn Stars: RARE & UNUSUAL 1860 COLT REVOLVER (Season 10) | History,78022,1372,66,112,310,0.11548,38693.5127028
HISTORY,yGRoCbfgFvo,UC9MAhZQQd9egwWCxrwSIsJQ,The Curse of Oak Island: BIG DISCOVERY IN THE SWAMP (Part 2) (Season 7) | History,224785,2115,92,216,238,0.14465999999999998,112972.23339799998
